time,seconds_elapsed,z,y,x
1712834884759064800,0.11106494140625,-0.04647541046142578,-0.3534083366394043,-0.09715104103088379
1712834884779064800,0.13106494140625,0.062155723571777344,-0.16395235061645508,-0.26135754585266113
1712834884799073000,0.151072998046875,-0.005974292755126953,-0.19811439514160156,-0.10809731483459473
1712834884819073000,0.171072998046875,-0.1352839469909668,-0.3118619918823242,0.047063350677490234
1712834884839073000,0.191072998046875,-0.15392732620239258,-0.47624731063842773,0.5540282726287842
1712834884859073000,0.211072998046875,0.11307144165039062,-0.07380294799804688,0.3097820281982422
1712834884879073000,0.231072998046875,0.05670499801635742,0.013686180114746094,-0.21129631996154785
1712834884899073000,0.251072998046875,-0.027617454528808594,-0.39971351623535156,-0.015478372573852539
1712834884919073000,0.271072998046875,-0.2702641487121582,-0.6585578918457031,0.9837870597839355
1712834884939073000,0.291072998046875,-0.5717387199401855,-0.4681425094604492,1.1662272214889526
1712834884959073000,0.311072998046875,-0.6169257164001465,-1.0246071815490723,6.263337135314941
1712834884979073000,0.331072998046875,2.142930507659912,-0.7297959327697754,6.032447814941406
1712834884999073000,0.351072998046875,-1.8544201850891113,1.6264901161193848,9.42162036895752
1712834885019073000,0.371072998046875,-2.7989625930786133,4.176995277404785,4.192412376403809
1712834885039073000,0.391072998046875,-5.2594990730285645,2.3310885429382324,-2.8999505043029785
1712834885059073000,0.411072998046875,-4.125916481018066,-0.19968652725219727,-4.05571174621582
1712834885079073000,0.431072998046875,-2.0539352893829346,-0.240447998046875,-0.8913369178771973
1712834885099073000,0.451072998046875,-1.0425314903259277,0.6269130706787109,0.6478910446166992
1712834885119073000,0.471072998046875,-0.20844602584838867,0.3580927848815918,0.9808924198150635
1712834885139073000,0.491072998046875,-0.015807628631591797,-0.1288151741027832,1.497912883758545
1712834885159073300,0.5110732421875,-0.5575189590454102,0.3467411994934082,2.615722179412842
1712834885179073300,0.5310732421875,-1.2954320907592773,1.083885669708252,2.4844799041748047
1712834885199073300,0.5510732421875,-1.8645069599151611,2.2843260765075684,1.1932306289672852
1712834885219073300,0.5710732421875,-2.2046096324920654,4.168142795562744,-0.5808112621307373
1712834885239073300,0.5910732421875,-2.7500858306884766,3.6623282432556152,-3.0135223865509033
1712834885260935200,0.61293505859375,-2.5957484245300293,3.519772529602051,-3.1326661109924316
1712834885280935200,0.63293505859375,-2.169572114944458,2.1871986389160156,-2.1960699558258057
1712834885300935400,0.652935302734375,-2.129188299179077,2.064584732055664,-2.456726312637329
1712834885320935400,0.672935302734375,0.48473072052001953,2.7486391067504883,-1.4120111465454102
1712834885340935400,0.692935302734375,0.5012993812561035,2.6552324295043945,-1.686011791229248
1712834885360935400,0.712935302734375,0.2570657730102539,1.9427995681762695,-2.162785530090332
1712834885380935400,0.732935302734375,-0.2732410430908203,1.17779541015625,-2.1580779552459717
1712834885400935200,0.75293505859375,-0.42346906661987305,0.7425508499145508,-1.69974684715271
1712834885420935200,0.77293505859375,-0.4209098815917969,0.6869945526123047,-2.039560079574585
1712834885440935200,0.79293505859375,0.012060165405273438,0.13790607452392578,0.07611936330795288
1712834885460935200,0.81293505859375,0.10935831069946289,-0.49492645263671875,-0.2533508539199829
1712834885480935200,0.83293505859375,-0.06237649917602539,-0.8539776802062988,-0.20011749863624573
1712834885500935200,0.85293505859375,0.31946563720703125,-0.21968841552734375,-0.20051218569278717
1712834885520935200,0.87293505859375,0.3488492965698242,-0.23356914520263672,-0.29488009214401245
1712834885540935200,0.89293505859375,1.824038028717041,0.007683753967285156,-0.7961822748184204
1712834885560935200,0.91293505859375,1.7688193321228027,0.035141944885253906,-0.6314319372177124
1712834885580935200,0.93293505859375,2.137631416320801,-0.13387489318847656,-5.1097612380981445
1712834885600935200,0.95293505859375,1.5060820579528809,0.16329669952392578,-3.1913468837738037
1712834885620935200,0.97293505859375,0.6838221549987793,-0.7176609039306641,-4.836813449859619
1712834885640935200,0.99293505859375,0.14247989654541016,-1.818871021270752,-7.527401924133301
1712834885660935400,1.012935302734375,-0.5925948619842529,-2.6334290504455566,-7.61457633972168
1712834885680935400,1.032935302734375,0.06897306442260742,-1.9793548583984375,-5.9440460205078125
1712834885700935400,1.052935302734375,0.1279749870300293,-1.8481483459472656,-5.488474369049072
1712834885720935400,1.072935302734375,-0.20725107192993164,-1.7289838790893555,-4.201780319213867
1712834885740935400,1.092935302734375,-0.6122345924377441,-2.3739395141601562,-4.8837456703186035
1712834885760935200,1.11293505859375,-1.118755578994751,-1.6481008529663086,-5.456003665924072
1712834885780935200,1.13293505859375,-0.989504337310791,-1.3355374336242676,-4.90916109085083
1712834885800935400,1.152935302734375,-1.634131908416748,-1.2148809432983398,-5.038358211517334
1712834885820935400,1.172935302734375,-3.5819449424743652,-0.7075967788696289,-4.590656280517578
1712834885840935400,1.192935302734375,-4.471532821655273,-0.7366752624511719,-3.3746862411499023
1712834885860935400,1.212935302734375,-6.408241271972656,-1.7322182655334473,0.5163736343383789
1712834885880935400,1.232935302734375,-9.964337348937988,-1.4557723999023438,5.553586006164551
1712834885900935200,1.25293505859375,-9.117521286010742,-0.21405315399169922,14.192956924438477
1712834885920935200,1.27293505859375,-4.077215671539307,-1.936415672302246,14.880496978759766
1712834885940935200,1.29293505859375,-5.393271446228027,-0.6971631050109863,9.55036449432373
1712834885960935200,1.31293505859375,-10.935229301452637,3.5375261306762695,3.023590564727783
1712834885980935200,1.33293505859375,-7.341044902801514,-0.024839401245117188,2.023371458053589
1712834886000935200,1.35293505859375,-3.650794506072998,1.3200292587280273,0.4429478645324707
