time,seconds_elapsed,z,y,x
1712834496779843000,0.107843017578125,-0.08892345428466797,-0.33556175231933594,-0.058097124099731445
1712834496801843000,0.129843017578125,-0.08973217010498047,-0.25658178329467773,-0.22954881191253662
1712834496821843000,0.149843017578125,0.017142295837402344,-0.12546634674072266,-0.6178829669952393
1712834496841843000,0.169843017578125,-0.029732704162597656,-0.25641870498657227,-0.2837480306625366
1712834496861843000,0.189843017578125,0.028433799743652344,-0.36109304428100586,-0.051788926124572754
1712834496881843000,0.209843017578125,-0.02089977264404297,-0.19321155548095703,-0.01394498348236084
1712834496901844700,0.2298447265625,-0.18560314178466797,-0.13521337509155273,-0.16829025745391846
1712834496921844700,0.2498447265625,-0.022963523864746094,-0.04790830612182617,-0.051831603050231934
1712834496941844700,0.2698447265625,0.1254568099975586,0.030979633331298828,-0.11831116676330566
1712834496961844700,0.2898447265625,0.07294654846191406,-0.19464588165283203,-0.029803037643432617
1712834496981844700,0.3098447265625,-0.03712177276611328,-0.27830934524536133,-0.04757535457611084
1712834497001844700,0.3298447265625,-0.19974899291992188,-0.2840304374694824,0.2554323673248291
1712834497021844700,0.3498447265625,-0.34796142578125,-0.4413280487060547,0.7097485065460205
1712834497041844700,0.3698447265625,-0.29262828826904297,-0.5068049430847168,1.225755214691162
1712834497061844700,0.3898447265625,-0.23332691192626953,-0.4316577911376953,1.2965567111968994
1712834497081844700,0.4098447265625,-0.4457826614379883,-0.8897533416748047,1.4428709745407104
1712834497101844700,0.4298447265625,-0.6596474647521973,-1.2183787822723389,1.408430576324463
1712834497121844700,0.4498447265625,-1.0657720565795898,-0.8481154441833496,1.3174402713775635
1712834497141844700,0.4698447265625,-1.603250503540039,-0.3256688117980957,3.221470355987549
1712834497161844700,0.4898447265625,-1.3709259033203125,1.6602187156677246,5.631433486938477
1712834497181844700,0.5098447265625,-2.4443726539611816,1.8590331077575684,3.8674349784851074
1712834497201844700,0.5298447265625,-2.251105308532715,1.5197463035583496,0.4499473571777344
1712834497221844700,0.5498447265625,-2.0820770263671875,1.2448630332946777,-0.9713747501373291
1712834497241844700,0.5698447265625,-1.8809795379638672,1.1034126281738281,-0.8101308345794678
1712834497261844700,0.5898447265625,-0.7567358016967773,0.29361963272094727,0.2727506160736084
1712834497281844700,0.6098447265625,-0.9507408142089844,0.15784311294555664,1.204901933670044
1712834497301844700,0.6298447265625,-1.1948533058166504,0.7687778472900391,1.8064228296279907
1712834497321844700,0.6498447265625,-1.1274843215942383,1.3787221908569336,2.080810070037842
1712834497341844700,0.6698447265625,-1.4180879592895508,1.7201671600341797,2.0952301025390625
1712834497361844700,0.6898447265625,-1.2220592498779297,1.4803438186645508,1.9515409469604492
1712834497381844700,0.7098447265625,-1.5491023063659668,1.8081965446472168,1.1444710493087769
1712834497401845000,0.729844970703125,-2.2679808139801025,2.04697322845459,0.1727285385131836
1712834497421845000,0.749844970703125,-2.6707189083099365,2.442812919616699,-0.800173282623291
1712834497441845000,0.769844970703125,-2.2016029357910156,2.5269699096679688,-1.5952589511871338
1712834497461845000,0.789844970703125,-1.6565840244293213,2.486048698425293,-1.7695708274841309
1712834497481845000,0.809844970703125,-1.6488232612609863,2.2733421325683594,-0.8154325485229492
1712834497501844700,0.8298447265625,-1.5036544799804688,2.1231164932250977,-1.1641912460327148
1712834497521844700,0.8498447265625,-1.5380330085754395,2.461483955383301,-1.5712710618972778
1712834497541844700,0.8698447265625,-1.0617403984069824,1.2668676376342773,-2.1559865474700928
1712834497561844700,0.8898447265625,0.26494646072387695,2.5498476028442383,-1.2302712202072144
1712834497581844700,0.9098447265625,0.323061466217041,2.5099782943725586,-1.5655055046081543
1712834497601844700,0.9298447265625,0.3552737236022949,2.524423599243164,-1.056949257850647
1712834497621844700,0.9498447265625,0.662773609161377,2.0584592819213867,-0.5848731994628906
1712834497641844700,0.9698447265625,0.46102285385131836,0.8995790481567383,-1.0323832035064697
1712834497661844700,0.9898447265625,0.7797269821166992,-0.3048419952392578,-1.634172797203064
1712834497681844700,1.0098447265625,1.6046152114868164,-0.7168025970458984,-2.597353458404541
1712834497701844700,1.0298447265625,1.2083253860473633,-1.4077019691467285,-3.5357797145843506
1712834497721844700,1.0498447265625,2.3975796699523926,-1.8378229141235352,-3.854109764099121
1712834497741844700,1.0698447265625,2.901191234588623,-0.1269664764404297,-1.9567773342132568
1712834497761844700,1.0898447265625,1.9301886558532715,0.9856243133544922,-0.9837392568588257
1712834497781844700,1.1098447265625,2.3274688720703125,-1.002556324005127,-3.5683999061584473
1712834497801844700,1.1298447265625,1.6443243026733398,-1.712331771850586,-3.542191505432129
1712834497821844700,1.1498447265625,0.9506902694702148,-2.103771686553955,-3.312020778656006
1712834497841844700,1.1698447265625,0.7981810569763184,-2.0027079582214355,-3.355923891067505
1712834497861844700,1.1898447265625,0.21632814407348633,-2.0475916862487793,-3.338473320007324
1712834497881844700,1.2098447265625,-0.08835840225219727,-3.501922607421875,-2.6730563640594482
1712834497901845000,1.229844970703125,-0.23428821563720703,-3.3879637718200684,-2.736672878265381
1712834497921845000,1.249844970703125,-0.4770689010620117,-3.2916393280029297,-2.3333094120025635
1712834497941845000,1.269844970703125,-1.1599946022033691,-3.798816680908203,-2.137777090072632
1712834497961845000,1.289844970703125,-1.334174633026123,-3.16951847076416,-2.1175343990325928
1712834497981845000,1.309844970703125,-1.8695101737976074,-1.1761722564697266,-1.8940560817718506
1712834498001844700,1.3298447265625,-2.9019522666931152,0.19466638565063477,-1.5555212497711182
