time,seconds_elapsed,z,y,x
1712835287018120000,0.049119873046875,-0.01664607785642147,-0.05994115397334099,0.10346530377864838
1712835287040119800,0.071119873046875,-0.056352317333221436,-0.0697149932384491,0.0973566472530365
1712835287060128800,0.091128662109375,-0.0630718395113945,-0.08559749275445938,0.10285443812608719
1712835287080119800,0.111119873046875,-0.06918048858642578,-0.06604980677366257,0.11507174372673035
1712835287100119800,0.131119873046875,-0.09239336848258972,-0.01840231567621231,0.12362385541200638
1712835287120119800,0.151119873046875,-0.10522153973579407,-0.020845776423811913,0.11934779584407806
1712835287140119800,0.171119873046875,-0.10644327104091644,-0.1552361249923706,0.14500413835048676
1712835287160119800,0.191119873046875,-0.08078692853450775,-0.17172949016094208,0.1932624876499176
1712835287180119800,0.211119873046875,-0.10644327104091644,-0.1100321039557457,0.24274258315563202
1712835287200121300,0.231121337890625,-0.1742493063211441,-0.017180584371089935,0.30260735750198364
1712835287220121300,0.251121337890625,-0.3043636083602905,0.12331841886043549,0.30077478289604187
1712835287240121300,0.271121337890625,-0.38011088967323303,0.23510676622390747,0.3001639246940613
1712835287260121300,0.291121337890625,-0.005039638374000788,0.5069417953491211,0.3105486333370209
1712835287280121300,0.311121337890625,0.09575312584638596,0.8135961294174194,0.2995530366897583
1712835287300121300,0.331121337890625,-0.04535674303770065,0.9724211096763611,0.36247217655181885
1712835287320121300,0.351121337890625,-0.08200865983963013,0.91438889503479,0.35758525133132935
1712835287340121300,0.371121337890625,0.16111570596694946,0.8899543285369873,0.41317397356033325
1712835287360121300,0.391121337890625,0.35781431198120117,1.1703414916992188,0.5231297016143799
1712835287380121300,0.411121337890625,0.49586987495422363,1.3713160753250122,0.6691265106201172
1712835287400121300,0.431121337890625,0.6046038866043091,1.3957507610321045,0.810847282409668
1712835287420121300,0.451121337890625,0.7884743213653564,1.4122440814971924,0.9195812940597534
1712835287440121300,0.471121337890625,1.0041097402572632,1.5283085107803345,0.9837220907211304
1712835287460121300,0.491121337890625,1.2038626670837402,1.7256180047988892,1.074741005897522
1712835287480121300,0.511121337890625,1.3284791707992554,1.5777885913848877,1.1339949369430542
1712835287500121300,0.531121337890625,1.4451544284820557,1.5374714136123657,1.1022299528121948
1712835287520121300,0.551121337890625,1.4359915256500244,1.5576300621032715,1.1492666006088257
1712835287540121300,0.571121337890625,1.3382530212402344,1.4898239374160767,1.1688143014907837
1712835287560121600,0.59112158203125,1.35535728931427,1.143463373184204,1.1089495420455933
1712835287580121600,0.61112158203125,1.4647021293640137,0.867352306842804,1.036867380142212
1712835287600121600,0.63112158203125,1.4848606586456299,0.87651526927948,0.9409615397453308
1712835287620121600,0.65112158203125,1.3785701990127563,0.9974665641784668,0.848110020160675
1712835287640121600,0.67112158203125,1.2496775388717651,1.0805442333221436,0.7595345973968506
1712835287660121600,0.69112158203125,1.2399036884307861,1.0939832925796509,0.6709591150283813
1712835287680121600,0.71112158203125,1.2936599254608154,0.9253844618797302,0.600098729133606
1712835287700122000,0.7311220703125,1.3217597007751465,0.5887977480888367,0.5377904772758484
1712835287720060200,0.75106005859375,1.3113750219345093,0.3255148231983185,0.4504367709159851
1712835287740060200,0.77106005859375,1.2906055450439453,0.20456349849700928,0.3954588770866394
1712835287760060200,0.79106005859375,1.2563971281051636,0.10438159853219986,0.3643047511577606
1712835287780060200,0.81106005859375,1.335809588432312,0.043905939906835556,0.3337614834308624
1712835287800060000,0.831059814453125,1.409724235534668,-0.03061962127685547,0.2903900742530823
1712835287820060000,0.851059814453125,1.469589114189148,-0.06910412758588791,0.2592359483242035
1712835287840060000,0.871059814453125,1.3920091390609741,-0.10636691004037857,0.24213171005249023
1712835287860060000,0.891059814453125,1.2789990901947021,-0.25419628620147705,0.2244166135787964
1712835287880060000,0.911059814453125,1.1818715333938599,-0.4948772192001343,0.19631682336330414
1712835287900060000,0.931059814453125,1.0816895961761475,-0.739834189414978,0.17921258509159088
1712835287920060000,0.951059814453125,0.8910996913909912,-0.9676868915557861,0.15538884699344635
1712835287940060000,0.971059814453125,0.6577491760253906,-1.130787968635559,0.1278999149799347
1712835287960060000,0.991059814453125,0.4512766897678375,-1.279839038848877,0.10468703508377075
1712835287980060000,1.011059814453125,0.24358251690864563,-1.2572370767593384,0.06925684958696365
1712835288000060000,1.031059814453125,-0.06429356336593628,-1.176602840423584,0.010002918541431427
1712835288020060000,1.051059814453125,-0.3917173445224762,-1.091692566871643,-0.05719225853681564
1712835288040060000,1.071059814453125,-0.6531676650047302,-1.008004069328308,-0.11155926436185837
1712835288060060200,1.09106005859375,-0.794277548789978,-0.871781051158905,-0.14882203936576843
1712835288080060200,1.11106005859375,-0.804051399230957,-0.6017786264419556,-0.1408807933330536
1712835288100060200,1.13106005859375,-0.9305005073547363,-0.5694027543067932,-0.15737415850162506
1712835288120060200,1.15106005859375,-1.0184650421142578,-0.6439283490180969,-0.190360888838768
1712835288140060200,1.17106005859375,-0.9854783415794373,-0.4826599061489105,-0.2013564556837082
1712835288160060000,1.191059814453125,-0.9537133574485779,-0.2254856377840042,-0.2416735589504242
1712835288180060000,1.211059814453125,-0.9903652667999268,-0.037339139729738235,-0.2978731691837311
1712835288200060200,1.23106005859375,-0.9891435503959656,0.06895141303539276,-0.29481884837150574
1712835288220060200,1.25106005859375,-0.9017898440361023,0.3200170397758484,-0.3424663245677948
1712835288240060200,1.27106005859375,-0.7014260292053223,0.6590472459793091,-0.4420373737812042
1712835288260060200,1.29106005859375,-0.39477166533470154,1.0573313236236572,-0.4994587004184723
